Timestamp,ProxyId,response4xxForwardedCounter,day
2025-05-06 23:48:00,PCFIngressProxy_5_HYD,1912,6
2025-05-06 23:52:00,PCFIngressProxy_5_HYD,337,6
2025-05-06 23:53:00,PCFIngressProxy_5_HYD,2549,6
2025-05-06 23:53:00,PCFIngressProxy_5_HYD,2538,6
2025-05-06 23:53:00,PCFIngressProxy_5_HYD,2639,6
2025-05-07 00:10:00,PCFIngressProxy_5_HYD,2373,7
2025-05-07 00:10:00,PCFIngressProxy_5_HYD,2345,7
2025-05-07 00:10:00,PCFIngressProxy_5_HYD,2352,7
2025-05-07 00:15:00,PCFIngressProxy_5_HYD,2189,7
2025-05-07 00:15:00,PCFIngressProxy_5_HYD,2231,7
2025-05-07 00:15:00,PCFIngressProxy_5_HYD,2221,7
2025-05-07 23:45:00,PCFIngressProxy_5_HYD,3710,7
2025-05-07 23:45:00,PCFIngressProxy_5_HYD,3714,7
2025-05-07 23:45:00,PCFIngressProxy_5_HYD,3764,7
2025-05-07 23:50:00,PCFIngressProxy_5_HYD,2287,7
2025-05-07 23:50:00,PCFIngressProxy_5_HYD,2317,7
2025-05-07 23:50:00,PCFIngressProxy_5_HYD,2344,7
2025-05-07 23:56:00,PCFIngressProxy_5_HYD,2915,7
2025-05-07 23:56:00,PCFIngressProxy_5_HYD,2869,7
2025-05-07 23:56:00,PCFIngressProxy_5_HYD,2881,7
2025-05-08 00:07:00,PCFIngressProxy_5_HYD,1168,8
2025-05-08 00:20:00,PCFIngressProxy_5_HYD,2421,8
2025-05-08 00:20:00,PCFIngressProxy_5_HYD,2424,8
2025-05-08 00:20:00,PCFIngressProxy_5_HYD,2407,8
2025-05-09 12:43:00,PCFIngressProxy_5_HYD,570,9
2025-05-12 20:54:00,PCFIngressProxy_5_HYD,365,12
2025-05-12 23:41:00,PCFIngressProxy_5_HYD,381,12
2025-05-12 23:42:00,PCFIngressProxy_5_HYD,3121,12
2025-05-12 23:42:00,PCFIngressProxy_5_HYD,3173,12
